institution_name,term_year,term_semester,lead_source,stage,event_year,event_month,event_month_name,stage_count
Central Washington University,2025,Fall,Integrations,net_deposits,2024,11,Nov,2
Central Washington University,2025,Fall,Integrations,net_deposits,2024,12,Dec,3
Central Washington University,2025,Fall,Integrations,net_deposits,2025,1,Jan,2
Central Washington University,2025,Fall,Integrations,net_deposits,2025,2,Feb,2
Central Washington University,2025,Fall,Integrations,net_deposits,2025,3,Mar,5
Central Washington University,2025,Fall,Integrations,net_deposits,2025,4,Apr,4
Central Washington University,2025,Fall,Integrations,net_deposits,2025,5,May,0
Central Washington University,2025,Fall,Integrations,net_deposits,2025,9,Sep,1
Central Washington University,2025,Fall,Integrations,net_deposits,2025,10,Oct,1
Central Washington University,2026,Fall,Integrations,net_deposits,2025,9,Sep,1
Central Washington University,2026,Fall,Integrations,net_deposits,2026,1,Jan,1
Central Washington University,2024,Fall,Paid Digital,admits,2023,7,Jul,1
Central Washington University,2024,Fall,Paid Digital,admits,2023,10,Oct,1
Central Washington University,2024,Fall,Paid Digital,admits,2023,11,Nov,2
Central Washington University,2024,Fall,Paid Digital,admits,2023,12,Dec,5
Central Washington University,2024,Fall,Paid Digital,admits,2024,1,Jan,2
Central Washington University,2024,Fall,Paid Digital,admits,2024,2,Feb,3
Central Washington University,2024,Fall,Paid Digital,admits,2024,3,Mar,1
Central Washington University,2024,Fall,Paid Digital,admits,2024,5,May,4
Central Washington University,2024,Fall,Paid Digital,admits,2024,6,Jun,5
Central Washington University,2024,Fall,Paid Digital,admits,2024,7,Jul,35
Central Washington University,2024,Fall,Paid Digital,admits,2024,8,Aug,16
Central Washington University,2025,Fall,Paid Digital,admits,2023,12,Dec,1
Central Washington University,2025,Fall,Paid Digital,admits,2024,1,Jan,2
Central Washington University,2025,Fall,Paid Digital,admits,2024,4,Apr,1
Central Washington University,2025,Fall,Paid Digital,admits,2024,10,Oct,1
Central Washington University,2025,Fall,Paid Digital,admits,2024,12,Dec,2
Central Washington University,2025,Fall,Paid Digital,admits,2025,1,Jan,2
Central Washington University,2025,Fall,Paid Digital,admits,2025,2,Feb,1
Central Washington University,2025,Fall,Paid Digital,admits,2025,3,Mar,2
Central Washington University,2025,Fall,Paid Digital,admits,2025,4,Apr,1
Central Washington University,2025,Fall,Paid Digital,admits,2025,5,May,3
Central Washington University,2025,Fall,Paid Digital,admits,2025,6,Jun,11
Central Washington University,2025,Fall,Paid Digital,admits,2025,7,Jul,28
Central Washington University,2025,Fall,Paid Digital,admits,2025,10,Oct,1
Central Washington University,2026,Fall,Paid Digital,admits,2023,11,Nov,1
Central Washington University,2026,Fall,Paid Digital,admits,2023,12,Dec,1
Central Washington University,2026,Fall,Paid Digital,admits,2025,6,Jun,2
Central Washington University,2026,Fall,Paid Digital,admits,2025,7,Jul,11
Central Washington University,2024,Fall,Paid Digital,app_starts,2019,9,Sep,2
Central Washington University,2024,Fall,Paid Digital,app_starts,2020,4,Apr,2
Central Washington University,2024,Fall,Paid Digital,app_starts,2020,9,Sep,2
Central Washington University,2024,Fall,Paid Digital,app_starts,2020,10,Oct,2
Central Washington University,2024,Fall,Paid Digital,app_starts,2021,4,Apr,1
Central Washington University,2024,Fall,Paid Digital,app_starts,2021,10,Oct,2
Central Washington University,2024,Fall,Paid Digital,app_starts,2021,11,Nov,2
Central Washington University,2024,Fall,Paid Digital,app_starts,2021,12,Dec,1
Central Washington University,2024,Fall,Paid Digital,app_starts,2022,1,Jan,2
Central Washington University,2024,Fall,Paid Digital,app_starts,2022,3,Mar,2
Central Washington University,2024,Fall,Paid Digital,app_starts,2022,12,Dec,1
Central Washington University,2024,Fall,Paid Digital,app_starts,2023,1,Jan,1
Central Washington University,2024,Fall,Paid Digital,app_starts,2023,6,Jun,1
Central Washington University,2024,Fall,Paid Digital,app_starts,2023,9,Sep,1
Central Washington University,2024,Fall,Paid Digital,app_starts,2023,10,Oct,2
Central Washington University,2024,Fall,Paid Digital,app_starts,2023,11,Nov,2
Central Washington University,2024,Fall,Paid Digital,app_starts,2023,12,Dec,4
Central Washington University,2024,Fall,Paid Digital,app_starts,2024,1,Jan,4
Central Washington University,2024,Fall,Paid Digital,app_starts,2024,2,Feb,3
Central Washington University,2024,Fall,Paid Digital,app_starts,2024,3,Mar,2
Central Washington University,2024,Fall,Paid Digital,app_starts,2024,4,Apr,4
Central Washington University,2024,Fall,Paid Digital,app_starts,2024,5,May,7
Central Washington University,2024,Fall,Paid Digital,app_starts,2024,6,Jun,19
Central Washington University,2024,Fall,Paid Digital,app_starts,2024,7,Jul,17
Central Washington University,2024,Fall,Paid Digital,app_starts,2024,8,Aug,9
Central Washington University,2024,Fall,Paid Digital,app_starts,2024,10,Oct,2
Central Washington University,2025,Fall,Paid Digital,app_starts,2020,3,Mar,1
Central Washington University,2025,Fall,Paid Digital,app_starts,2021,5,May,1
Central Washington University,2025,Fall,Paid Digital,app_starts,2022,10,Oct,1
Central Washington University,2025,Fall,Paid Digital,app_starts,2022,11,Nov,1
Central Washington University,2025,Fall,Paid Digital,app_starts,2022,12,Dec,1
Central Washington University,2025,Fall,Paid Digital,app_starts,2023,1,Jan,2
Central Washington University,2025,Fall,Paid Digital,app_starts,2023,2,Feb,1
Central Washington University,2025,Fall,Paid Digital,app_starts,2023,11,Nov,1
Central Washington University,2025,Fall,Paid Digital,app_starts,2024,1,Jan,2
Central Washington University,2025,Fall,Paid Digital,app_starts,2024,4,Apr,1
Central Washington University,2025,Fall,Paid Digital,app_starts,2024,7,Jul,1
Central Washington University,2025,Fall,Paid Digital,app_starts,2024,9,Sep,1
Central Washington University,2025,Fall,Paid Digital,app_starts,2024,11,Nov,4
Central Washington University,2025,Fall,Paid Digital,app_starts,2024,12,Dec,2
Central Washington University,2025,Fall,Paid Digital,app_starts,2025,1,Jan,4
Central Washington University,2025,Fall,Paid Digital,app_starts,2025,2,Feb,1
Central Washington University,2025,Fall,Paid Digital,app_starts,2025,3,Mar,3
Central Washington University,2025,Fall,Paid Digital,app_starts,2025,4,Apr,1
Central Washington University,2025,Fall,Paid Digital,app_starts,2025,5,May,9
Central Washington University,2025,Fall,Paid Digital,app_starts,2025,6,Jun,15
Central Washington University,2025,Fall,Paid Digital,app_starts,2025,7,Jul,11
Central Washington University,2025,Fall,Paid Digital,app_starts,2025,10,Oct,1
Central Washington University,2026,Fall,Paid Digital,app_starts,2023,10,Oct,1
Central Washington University,2026,Fall,Paid Digital,app_starts,2023,11,Nov,1
Central Washington University,2026,Fall,Paid Digital,app_starts,2025,1,Jan,1
Central Washington University,2026,Fall,Paid Digital,app_starts,2025,3,Mar,1
Central Washington University,2026,Fall,Paid Digital,app_starts,2025,5,May,4
Central Washington University,2026,Fall,Paid Digital,app_starts,2025,6,Jun,2
Central Washington University,2026,Fall,Paid Digital,app_starts,2025,7,Jul,5
Central Washington University,2024,Fall,Paid Digital,app_submits,2019,9,Sep,2
Central Washington University,2024,Fall,Paid Digital,app_submits,2020,4,Apr,2
Central Washington University,2024,Fall,Paid Digital,app_submits,2020,9,Sep,2
Central Washington University,2024,Fall,Paid Digital,app_submits,2020,10,Oct,2
Central Washington University,2024,Fall,Paid Digital,app_submits,2021,4,Apr,1
Central Washington University,2024,Fall,Paid Digital,app_submits,2021,10,Oct,1
Central Washington University,2024,Fall,Paid Digital,app_submits,2021,11,Nov,3
Central Washington University,2024,Fall,Paid Digital,app_submits,2022,1,Jan,2
Central Washington University,2024,Fall,Paid Digital,app_submits,2022,3,Mar,1
Central Washington University,2024,Fall,Paid Digital,app_submits,2022,5,May,1
Central Washington University,2024,Fall,Paid Digital,app_submits,2022,8,Aug,1
Central Washington University,2024,Fall,Paid Digital,app_submits,2022,12,Dec,1
Central Washington University,2024,Fall,Paid Digital,app_submits,2023,1,Jan,1
Central Washington University,2024,Fall,Paid Digital,app_submits,2023,6,Jun,1
Central Washington University,2024,Fall,Paid Digital,app_submits,2023,10,Oct,1
Central Washington University,2024,Fall,Paid Digital,app_submits,2023,11,Nov,2
Central Washington University,2024,Fall,Paid Digital,app_submits,2023,12,Dec,5
Central Washington University,2024,Fall,Paid Digital,app_submits,2024,1,Jan,3
Central Washington University,2024,Fall,Paid Digital,app_submits,2024,2,Feb,2
Central Washington University,2024,Fall,Paid Digital,app_submits,2024,3,Mar,1
Central Washington University,2024,Fall,Paid Digital,app_submits,2024,4,Apr,1
Central Washington University,2024,Fall,Paid Digital,app_submits,2024,5,May,8
Central Washington University,2024,Fall,Paid Digital,app_submits,2024,6,Jun,19
Central Washington University,2024,Fall,Paid Digital,app_submits,2024,7,Jul,19
Central Washington University,2024,Fall,Paid Digital,app_submits,2024,8,Aug,13
Central Washington University,2025,Fall,Paid Digital,app_submits,2020,3,Mar,1
Central Washington University,2025,Fall,Paid Digital,app_submits,2021,5,May,1
Central Washington University,2025,Fall,Paid Digital,app_submits,2022,10,Oct,1
Central Washington University,2025,Fall,Paid Digital,app_submits,2022,11,Nov,1
Central Washington University,2025,Fall,Paid Digital,app_submits,2022,12,Dec,1
Central Washington University,2025,Fall,Paid Digital,app_submits,2023,1,Jan,2
Central Washington University,2025,Fall,Paid Digital,app_submits,2023,2,Feb,1
Central Washington University,2025,Fall,Paid Digital,app_submits,2023,11,Nov,1
Central Washington University,2025,Fall,Paid Digital,app_submits,2024,1,Jan,2
Central Washington University,2025,Fall,Paid Digital,app_submits,2024,4,Apr,1
Central Washington University,2025,Fall,Paid Digital,app_submits,2024,10,Oct,1
Central Washington University,2025,Fall,Paid Digital,app_submits,2024,11,Nov,3
Central Washington University,2025,Fall,Paid Digital,app_submits,2024,12,Dec,3
Central Washington University,2025,Fall,Paid Digital,app_submits,2025,1,Jan,3
Central Washington University,2025,Fall,Paid Digital,app_submits,2025,2,Feb,1
Central Washington University,2025,Fall,Paid Digital,app_submits,2025,3,Mar,4
Central Washington University,2025,Fall,Paid Digital,app_submits,2025,4,Apr,2
Central Washington University,2025,Fall,Paid Digital,app_submits,2025,5,May,6
Central Washington University,2025,Fall,Paid Digital,app_submits,2025,6,Jun,16
Central Washington University,2025,Fall,Paid Digital,app_submits,2025,7,Jul,13
Central Washington University,2025,Fall,Paid Digital,app_submits,2025,10,Oct,1
Central Washington University,2026,Fall,Paid Digital,app_submits,2023,11,Nov,1
Central Washington University,2026,Fall,Paid Digital,app_submits,2023,12,Dec,1
Central Washington University,2026,Fall,Paid Digital,app_submits,2025,2,Feb,1
Central Washington University,2026,Fall,Paid Digital,app_submits,2025,3,Mar,1
Central Washington University,2026,Fall,Paid Digital,app_submits,2025,5,May,2
Central Washington University,2026,Fall,Paid Digital,app_submits,2025,6,Jun,2
Central Washington University,2026,Fall,Paid Digital,app_submits,2025,7,Jul,7
Central Washington University,2024,Fall,Paid Digital,deposits,2023,7,Jul,1
Central Washington University,2024,Fall,Paid Digital,deposits,2024,6,Jun,2
Central Washington University,2024,Fall,Paid Digital,deposits,2024,7,Jul,37
Central Washington University,2024,Fall,Paid Digital,deposits,2024,8,Aug,7
Central Washington University,2025,Fall,Paid Digital,deposits,2025,2,Feb,1
Central Washington University,2025,Fall,Paid Digital,deposits,2025,6,Jun,3
Central Washington University,2025,Fall,Paid Digital,deposits,2025,7,Jul,36
Central Washington University,2026,Fall,Paid Digital,deposits,2025,7,Jul,12
Central Washington University,2024,Fall,Paid Digital,inquiries,2018,11,Nov,1
Central Washington University,2024,Fall,Paid Digital,inquiries,2019,8,Aug,1
Central Washington University,2024,Fall,Paid Digital,inquiries,2019,10,Oct,2
Central Washington University,2024,Fall,Paid Digital,inquiries,2020,9,Sep,1
Central Washington University,2024,Fall,Paid Digital,inquiries,2021,2,Feb,1
Central Washington University,2024,Fall,Paid Digital,inquiries,2021,8,Aug,1
Central Washington University,2024,Fall,Paid Digital,inquiries,2021,10,Oct,2
Central Washington University,2024,Fall,Paid Digital,inquiries,2022,3,Mar,1
Central Washington University,2024,Fall,Paid Digital,inquiries,2022,10,Oct,2
Central Washington University,2024,Fall,Paid Digital,inquiries,2022,11,Nov,1
Central Washington University,2024,Fall,Paid Digital,inquiries,2023,1,Jan,1
Central Washington University,2024,Fall,Paid Digital,inquiries,2023,5,May,1
Central Washington University,2024,Fall,Paid Digital,inquiries,2023,7,Jul,1
Central Washington University,2024,Fall,Paid Digital,inquiries,2023,10,Oct,1
Central Washington University,2024,Fall,Paid Digital,inquiries,2023,11,Nov,2
Central Washington University,2024,Fall,Paid Digital,inquiries,2023,12,Dec,2
Central Washington University,2024,Fall,Paid Digital,inquiries,2024,2,Feb,3
Central Washington University,2024,Fall,Paid Digital,inquiries,2024,5,May,3
Central Washington University,2024,Fall,Paid Digital,inquiries,2024,6,Jun,2
Central Washington University,2024,Fall,Paid Digital,inquiries,2024,7,Jul,4
Central Washington University,2024,Fall,Paid Digital,inquiries,2024,8,Aug,4
Central Washington University,2025,Fall,Paid Digital,inquiries,2021,11,Nov,1
Central Washington University,2025,Fall,Paid Digital,inquiries,2022,8,Aug,1
Central Washington University,2025,Fall,Paid Digital,inquiries,2022,10,Oct,2
Central Washington University,2025,Fall,Paid Digital,inquiries,2022,12,Dec,1
Central Washington University,2025,Fall,Paid Digital,inquiries,2023,5,May,1
Central Washington University,2025,Fall,Paid Digital,inquiries,2023,11,Nov,1
Central Washington University,2025,Fall,Paid Digital,inquiries,2024,3,Mar,2
Central Washington University,2025,Fall,Paid Digital,inquiries,2024,4,Apr,1
Central Washington University,2025,Fall,Paid Digital,inquiries,2024,6,Jun,1
Central Washington University,2025,Fall,Paid Digital,inquiries,2024,9,Sep,2
Central Washington University,2025,Fall,Paid Digital,inquiries,2024,10,Oct,3
Central Washington University,2025,Fall,Paid Digital,inquiries,2024,11,Nov,1
Central Washington University,2025,Fall,Paid Digital,inquiries,2025,1,Jan,1
Central Washington University,2025,Fall,Paid Digital,inquiries,2025,5,May,4
Central Washington University,2025,Fall,Paid Digital,inquiries,2025,6,Jun,4
Central Washington University,2026,Fall,Paid Digital,inquiries,2022,12,Dec,1
Central Washington University,2026,Fall,Paid Digital,inquiries,2023,5,May,1
Central Washington University,2026,Fall,Paid Digital,inquiries,2023,10,Oct,3
Central Washington University,2026,Fall,Paid Digital,inquiries,2024,3,Mar,1
Central Washington University,2026,Fall,Paid Digital,inquiries,2024,9,Sep,1
Central Washington University,2026,Fall,Paid Digital,inquiries,2024,11,Nov,1
Central Washington University,2026,Fall,Paid Digital,inquiries,2025,1,Jan,1
Central Washington University,2026,Fall,Paid Digital,inquiries,2025,2,Feb,1
Central Washington University,2026,Fall,Paid Digital,inquiries,2025,3,Mar,1
Central Washington University,2026,Fall,Paid Digital,inquiries,2025,6,Jun,1
