client_name,group_name,subgroup_name,product_name,campaign_name,conversion_name,interaction_category,day,event_year,event_month,event_month_name,direct_conversions,view_through_conversions,in_platform_leads,total_interactions,cost,budget
Central Washington University,TRN,Transfer,TikTok,Central Washington University - Transfer - TikTok - Lead Gen,onsite_form,RFI/Lead Gen,2025-06-10,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-11,2025,6,Jun,0,3,0,3,0,0
Central Washington University,TRN,Transfer,Mobile Location Targeting,Central Washington University - Transfer - Mobile Location Targeting,UG - Apply - Application Submission - Slate,Apply,2025-06-11,2025,6,Jun,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-11,2025,6,Jun,0,0,0,0,27.5,41.39
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,submit_application_website,Other,2025-06-11,2025,6,Jun,0,1,0,1,0,0
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-11,2025,6,Jun,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-11,2025,6,Jun,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-11,2025,6,Jun,4.33,0,0,4.33,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-06-11,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-06-11,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-12,2025,6,Jun,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-12,2025,6,Jun,0,3,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-12,2025,6,Jun,0,0,0,0,27.51,41.41
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,submit_application_website,Other,2025-06-12,2025,6,Jun,0,2,0,2,0,0
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-12,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-12,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-12,2025,6,Jun,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-13,2025,6,Jun,0,3,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-13,2025,6,Jun,0,0,0,0,27.55,41.47
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-13,2025,6,Jun,3,0,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-13,2025,6,Jun,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-13,2025,6,Jun,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission - UG Page,RFI/Lead Gen,2025-06-13,2025,6,Jun,0.01,0,0,0.01,0,0
Central Washington University,TRN,Transfer,TikTok,Central Washington University - Transfer - TikTok - Lead Gen,onsite_form,RFI/Lead Gen,2025-06-13,2025,6,Jun,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-06-13,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-14,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-14,2025,6,Jun,0,0,0,0,27.58,41.51
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-14,2025,6,Jun,1,0,0,1,0,0
Central Washington University,TRN,Transfer,TikTok,Central Washington University - Transfer - TikTok - Lead Gen,onsite_form,RFI/Lead Gen,2025-06-14,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Visit - Form Submission,Visit/Event,2025-06-14,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-15,2025,6,Jun,0,0,0,0,27.55,41.47
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-15,2025,6,Jun,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-15,2025,6,Jun,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Visit - Form Submission,Visit/Event,2025-06-15,2025,6,Jun,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-16,2025,6,Jun,0,3,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-16,2025,6,Jun,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-16,2025,6,Jun,0,0,0,0,26.99,40.62
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-16,2025,6,Jun,4,0,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-16,2025,6,Jun,2.67,0,0,2.67,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-16,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-17,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-17,2025,6,Jun,3,0,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-17,2025,6,Jun,0,0,0,0,27.18,40.91
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-17,2025,6,Jun,3,0,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-17,2025,6,Jun,0,4,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-17,2025,6,Jun,1,0,0,1,0,0
Central Washington University,TRN,Transfer,Mobile Location Targeting,Central Washington University - Transfer - Mobile Location Targeting,UG - Apply - Application Submission - Slate,Apply,2025-06-18,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-18,2025,6,Jun,2,0,0,2,0,0
Central Washington University,TRN,Computer Science,Mobile Location Targeting,DS - Central Washington University - Transfer - Comp Sci - Mobile Location Targeting,UG - Apply - Application Submission - Slate,Apply,2025-06-18,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-18,2025,6,Jun,0,0,0,0,26.68,40.16
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-18,2025,6,Jun,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-18,2025,6,Jun,2.33,0,0,2.33,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-18,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Visit - Form Submission,Visit/Event,2025-06-18,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-06-18,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-19,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-19,2025,6,Jun,0,0,0,0,27.56,41.48
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-19,2025,6,Jun,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-19,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-20,2025,6,Jun,2.75,0,0,2.75,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-20,2025,6,Jun,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-20,2025,6,Jun,0,0,0,0,27.18,40.91
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-20,2025,6,Jun,5,0,0,5,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-20,2025,6,Jun,3,0,0,3,0,0
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,fb_pixel_lead,RFI/Lead Gen,2025-06-20,2025,6,Jun,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-06-20,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-21,2025,6,Jun,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-21,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-21,2025,6,Jun,0,0,0,0,27.48,41.36
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-21,2025,6,Jun,3,0,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-21,2025,6,Jun,1.33,0,0,1.33,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-21,2025,6,Jun,0,1,0,1,0,0
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,fb_pixel_lead,RFI/Lead Gen,2025-06-21,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-22,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-22,2025,6,Jun,0,0,0,0,27.6,41.54
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-22,2025,6,Jun,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-22,2025,6,Jun,3,0,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-22,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-06-22,2025,6,Jun,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-23,2025,6,Jun,0,4,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-23,2025,6,Jun,3,0,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2025-06-23,2025,6,Jun,0,0,0,0,27.13,40.83
Central Washington University,TRN,Computer Science,Meta,DS - Central Washington University - Transfer - Comp Sci - Meta - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2025-06-23,2025,6,Jun,0,0,0,0,0,0
Central Washington University,UG,UG,IP Targeting,Central Washington University - UG - IP Targeting - Yield (cont.),UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-23,2025,6,Jun,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2025-06-23,2025,6,Jun,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Visit - Form Submission,Visit/Event,2025-06-23,2025,6,Jun,0.5,0,0,0.5,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2025-06-24,2025,6,Jun,0,4,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2025-06-24,2025,6,Jun,3,0,0,3,0,0
