client_name,group_name,subgroup_name,product_name,platform_campaign_name,campaign_name,creative,ad_description,image_url,ad_url,preview_url,ad_group,day,impressions,clicks,direct_conversions,view_through_conversions,in_platform_leads,total_conversions,cost,budget,video_starts,video_completions,video_avg
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-11,27306,0,0,0,0,0,,61.42,440,116,1.648
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-11,6362,4,0,0,0,0,,91.71,6320,3752,58.944
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-12,24424,0,0,0,0,0,,61.78,448,81,1.892
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-12,6151,2,0,0,0,0,,92.12,6118,3624,58.868
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-13,23135,0,0,0,0,0,,61.49,417,86,1.815
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-13,6338,5,0,0,0,0,,92.15,6308,3770,59.419
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-14,21037,0,0,0,0,0,,61.04,416,109,1.996
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-14,6250,5,0,0,0,0,,91.9,6207,3810,60.944
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-15,23532,0,0,0,0,0,,61.45,415,106,1.776
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-15,6285,6,0,0,0,0,,92.29,6242,3639,57.804
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-16,24322,0,0,0,0,0,,61.84,397,106,1.682
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-16,5971,5,0,0,0,0,,91.84,5918,3452,57.846
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-17,25437,0,0,0,0,0,,61.69,372,91,1.51
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-17,5888,6,0,0,0,0,,92.14,5837,3490,59.154
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-18,25942,0,0,0,0,0,,61.92,389,93,1.538
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-18,6026,5,0,0,0,0,,91.93,5983,3467,57.551
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-19,24059,0,0,0,0,0,,61.77,407,81,1.758
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-19,6247,4,0,0,0,0,,91.98,6212,3448,55.227
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-20,25209,0,0,0,0,0,,62.49,410,107,1.682
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-20,6259,6,0,0,0,0,,91.77,6206,3582,57.102
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-21,26689,0,0,0,0,0,,61.93,379,88,1.484
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-21,6064,5,0,0,0,0,,91.69,6014,3486,57.404
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-22,24916,0,0,0,0,0,,61.83,380,78,1.537
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-22,6160,8,0,0,0,0,,91.86,6121,3574,57.987
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-23,23864,0,0,0,0,0,,61.87,357,88,1.542
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-23,5960,4,0,0,0,0,,91.97,5915,3558,59.581
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-24,26741,0,0,0,0,0,,61.89,383,85,1.481
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-24,5698,5,0,0,0,0,,91.73,5654,3382,59.284
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-25,28596,0,0,0,0,0,,61.92,413,96,1.462
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-25,5928,5,0,0,0,0,,91.97,5898,3543,59.801
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-26,29261,0,0,0,0,0,,61.84,416,91,1.439
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-26,6193,11,0,0,0,0,,91.89,6150,3472,56.241
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-27,26282,0,0,0,0,0,,61.87,432,86,1.686
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-27,6302,9,0,0,0,0,,92.16,6283,3546,56.3
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-28,26801,0,0,0,0,0,,61.42,413,94,1.571
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-28,6415,10,0,0,0,0,,92.09,6369,3730,58.207
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-29,27657,0,0,0,0,0,,62.25,407,80,1.511
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-29,6026,6,0,0,0,0,,92.31,5998,3674,60.919
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-30,23924,0,0,0,0,0,,61.87,396,84,1.701
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-30,6246,2,0,0,0,0,,92.15,6200,3696,58.95
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20921238679,,,,,Central Washington University - UG - YouTube - Awareness - Discovery (In-Feed),2024-05-31,23703,0,0,0,0,0,,62.18,358,89,1.565
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube - Awareness,Unknown - Unknown - 20917700864,,,,,Central Washington University - UG - YouTube - Awareness - Instream (Skippable),2024-05-31,5878,8,0,0,0,0,,91.99,5843,3473,58.983
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-08-13,3106,1,0,0,0,0,,52.07,3088,1394,47.843
